datetime	IKS200	IKS230	IKS231	IKS232	IKS233	IKS234	IKS235	IKS236	IKS237	IKS242
6/11/12	248.3	553.01	555.71	926	1,085.53	1,263.58	680.79	801.74	2,056.46	801.74
6/12/12	246.43	544.11	550.57	919.94	1,079.39	1,264.77	674.03	794.21	2,045.36	794.21
6/13/12	247.08	541.3	553.73	920.46	1,072.16	1,269.77	671.62	795.59	2,054.35	795.59
6/14/12	248.62	550.53	558.38	936	1,087.33	1,267.09	680.78	806.48	2,065.80	806.48
6/15/12	246.57	552.35	556.91	936.75	1,097.40	1,245.74	682.39	802.54	2,062.97	802.54
6/18/12	251.37	567.47	574.66	950.73	1,116.27	1,262.26	693.4	813.48	2,113.42	813.48
6/19/12	251.31	561.48	571.6	946.78	1,110.61	1,264.37	688.69	813.33	2,130.84	813.33
6/20/12	252.92	567.45	573.77	952.98	1,121.04	1,279.37	690.53	818.64	2,138.73	818.64
6/21/12	250.46	557.02	569.57	939.76	1,103.03	1,270.12	684.07	824.24	2,129.12	824.24
6/22/12	244.15	549.3	552.69	911.17	1,077.44	1,239.61	665.19	816.26	2,081.16	816.26
6/25/12	240.75	542.67	546.12	910.97	1,078.98	1,209.07	661.42	819.17	2,070.45	819.17
6/26/12	239.68	541.65	542.28	902.53	1,072.16	1,206.32	658.06	810.87	2,054.84	810.87
6/27/12	239.85	539.35	540.65	898.36	1,071	1,216.18	655.09	813.7	2,016.43	813.7
6/28/12	239.98	537.38	540.24	902.92	1,070.20	1,218.21	653.16	814.3	2,023.13	814.3
6/29/12	244.9	552.6	549.22	917.18	1,091.16	1,247.41	674.77	828.4	2,037.34	828.4
7/2/12	244.46	556.59	553.49	920.4	1,102.14	1,233.09	676.45	827.29	2,053.74	827.29
7/3/12	246.8	570.67	568.21	933.84	1,137.92	1,247.29	685.35	834.97	2,031.61	834.97
7/4/12	247.76	571.56	567.61	935.38	1,134.75	1,258.01	681.27	828.34	2,049.68	828.34
7/5/12	247.67	577.6	571.8	937.21	1,147.41	1,257.29	678.14	826.64	2,045.66	826.64
7/6/12	245.07	569.06	565.9	927.11	1,140.75	1,241.48	674.29	824.59	2,023.51	824.59
7/9/12	241.73	552.7	556.65	923.39	1,124.15	1,222.14	667.95	832.84	1,999.80	832.84
7/10/12	240.88	549.82	556.06	915.2	1,106.96	1,214.53	662.39	840.66	1,997.46	840.66
7/11/12	240.34	545.32	548.07	912.2	1,114.70	1,203.97	664.32	847.98	2,000.41	847.98
7/12/12	234.66	532.36	534.01	890.22	1,086.09	1,175.89	645.96	836.04	1,955.13	836.04
7/13/12	238.77	540.38	532.4	900.74	1,103.02	1,202.39	650.04	836.8	1,991.12	836.8
7/16/12	239.39	539.1	532.63	903.66	1,110.07	1,196.33	648.71	835.57	2,002.82	835.57
7/17/12	240.19	536.39	536.14	910.72	1,128.07	1,195.87	654.32	832.59	1,986.23	832.59
